owner,repo,commit_hash,golden_commit_hash,combined_score,category,language
keycloak,keycloak,808926b63e5db4a0e05f62dcb3738bd45e81d9fb,0be34d64e71cd80f6a72382b63ec454adaac5dc4,0.6336250000000001,structural,java
astral-sh,ruff,99127243f4e31f7d90db13a24551717840bd0ed9,2cf00fee96eedaf061d1c8578d2d479eeb65658a,0.6331249999999999,structural,rust
go-gitea,gitea,3a73645502392110369b5d78fa2c9136e77e4aa2,124b072f0b69650baff086b9688d198f5a6761af,0.6326875000000001,api,go
prestodb,presto,ca5c6ecbd2266cc6937630114b3400d80f5bac46,ba91c67c748d66b653d0a0d41c188680e65c49ec,0.6325625,structural,java
rust-lang,rust-analyzer,11e1ceaf75719df994a9e67f924786ef435ee1cd,e91fdf7860cc9dc75b8c1a3bd62f4d87b0320a01,0.6325000000000001,api,rust
keycloak,keycloak,5bf2d4b6ec4f63c7d554dd620d2996bfb26b01b5,84603a936395e9874658e16017f93cf65a3f0a9e,0.632375,basic,java
mui,mui-x,ec6593813c0b146fef648d10c7afee0bdb2c7642,c85d38b5b8975df15a9f5a2264c2e59f8464ed13,0.6323125,api,javascript
gradle,gradle,5c40c6b92c939a3116767d273f374c67fe911767,cefc5f5b0f69ebc6fc5efd2e3153032e2825b710,0.6322500000000001,api,java
juju,juju,9d9e823a70f9f4136a435d73f394f86b78ed2a7d,3956c111e295c0896b328f97f35d186aa0dd785e,0.631875,dependency,go
tinymce,tinymce,2afb7082520ba4073a11c5a3b627eda10ad6ecdd,498b70b3eb5114e5effb4d654d3e69cddd0690fa,0.6318125,dependency,javascript
neovim,neovim,cf8b2c0e74fd5e723b0c15c2ce84e6900fd322d3,dc6d0d2daf69e2fdadda81feb97906dbc962a239,0.63175,structural,c
DonJayamanne,pythonVSCode,eecb4ddec15731524e06ee5713211c5902b87c52,90aedaac55fa668f00a7640dddce6c6409562d00,0.6315000000000001,structural,javascript
n8n-io,n8n,54e1f62535c0211ddf5055f2039337b4e262b860,3f9127955a357bfcaff8ee6e22cdb04ab1010bd5,0.631375,api,javascript
cosmos,cosmos-sdk,88909d6f2b86dee6969a76e1e0e3c106fe8fd20c,80dd55f79bba8ab675610019a5764470a3e2fef9,0.63125,api,go
log2timeline,plaso,50a2770db6e86d945b8445891db30c74ae583b13,87f10502d26d40774822e99391b5ccc9c91ad902,0.6311875,structural,python
keycloak,keycloak,0d00db281a830768bcd855101c7b4f73340787d6,5aefe52cccfe5aa00ae85e30984de8d07264a94c,0.6308125000000002,api,java
icsharpcode,ILSpy,e96605ca8721c096b9540d0d155f50657c4e54fc,1134313515d9c4ad908eb024942e740b591aaac5,0.63075,dependency,other
apple,swift,9e7d9277c8a00932aca8e7ae8217ad2df0fa88a4,d67dc0a85fadb161614894e42b7c16ac9bdbe3d8,0.6303750000000001,api,c
vyperlang,vyper,db88b1a94c7192faefd6bd3636d351ac8fabf9fd,3abe588e05be6f6cbfac283739d797ef6c485756,0.63,api,python
loft-sh,vcluster,dffcd550e3760de2a1b6a289bd7e817c15445041,ff981ca1b4a4cda15515373426490a8c537b07a0,0.6299375,api,go
remeda,remeda,236416aea72ab23381ec257535472ce6b4801dee,607937e947b40c6efd8db312cc26264631b720a0,0.62975,architecture,javascript
facebook,react-native,279b8e7678d36d142f1b600c0acf3416f9c24150,9c9e677918a35e42f11ac9a824593d8239bc93c4,0.6295000000000001,structural,javascript
NationalSecurityAgency,ghidra,e0c25b0590d5c778fe64fa84767af94e77b82007,6448f0da8ff19fd72db4bd116579a8d195b35a43,0.6294375000000001,basic,java
marko-js,marko,a697ebb7ae97bf81f08c921401dd1591f35838f1,61ffaf55d7ac056e9c263a14ceb62f3530d87ce7,0.6293125000000002,api,javascript
golang,go,3af0d791bed25e6cb4689fed9cc8379554971cb8,382b44eb7c4357cd17be403addfd0ca46bfa2e79,0.62925,basic,go
spring-projects,spring-boot,f89b99bdbc4dc682279f414b5f414acaf362812d,1cf9fc107e5ed29a44935688eaca2bf6fa85108b,0.62925,api,java
open-telemetry,opentelemetry-collector-contrib,0ec00d546a6e499204b45f6b8aa91a33ff354b48,41c66a8cc0a513287727fc821c59aa8480813690,0.6291875,basic,go
misskey-dev,misskey,c803f842ba070e4ff3ee4de14aa2131ca4dec6a6,e1cd7c94fb13f8e49667b17554d22ce8de627a2a,0.6290625,structural,javascript
huggingface,transformers,f304318f5ffa530a4948aed552d3405708163b52,a1e389e63780ab278e96ff09c90b178dbec3bb5d,0.6289375,basic,python
kedro-org,kedro,eff968759e5321c4d9f01fe8f8904009b75eb2f0,c41754200e23d751ade227772a849d195c730c0b,0.62875,api,python
apache,lucene,f8ee852696810d8245ea8648fb68641709e5bac8,45944002161a710ece5d423564f6b6a80f2c4acd,0.6285625,api,java
brimdata,zui,e622738c1daade53ac3038da10314cf09a00a78a,f27e6a2d29cb1284d8b61d88b3deb1955b2e2208,0.62825,architecture,javascript
opensearch-project,OpenSearch,77f6d1353d9adfa54f440811867c056c48672ab3,d984f5028e77e281ed08386d43de4e64e06f2bf8,0.6276250000000001,dependency,java
n8n-io,n8n,a6211c9a5df9513ef057be1bfb78b4e0e2a75c2f,510bf8905d952a9bcc1bff34db0ab9f7f4a44102,0.6275625,basic,javascript
golang,go,b548eee3d96fc0b6e962a243b28121e1f37ad792,3792db518327c685da17ca6c6faa4e1d2da4c33c,0.6275624999999999,structural,go
paritytech,polkadot,dfab53378f8cf7abfa9f10fbb9765bcc9f023f1d,e82feb7501948a6f4fe67a283521a7e3bc5b46a5,0.6273124999999999,structural,rust
apache,hadoop,1943db557124439f9f41c18a618455ccf4c3e6cc,ebbda181e4b79b5da5eaeb1e5b851435575de4b7,0.6272500000000001,api,java
xtdb,xtdb,f872d599d5af17b68bde8ced9abceec25f90aa2b,d9fa35a995d4395a3bcddc4457cffac6335581be,0.62725,api,java
istio,istio,893bc5b2d781948efdafca3ca28938255c40a32c,a11bbcc129c14cf9342f9bc2d061c6064c4738c9,0.6271875,structural,go
bytecodealliance,wasmtime,7ae053f57ad991708f1f56805fb314c37a16c199,0a074afce9fff4fe82e45069e1e493e7f13d33ba,0.6271250000000002,api,rust
vercel,vercel,a1ec1d7eaaaf87b455dcf047002822a5417a5900,9874d734f194202db4ab2790dc590f47e92f517b,0.6268750000000001,dependency,javascript
TryGhost,Ghost,e852c2969971c60288984bd0c12c472fbbcf7d22,affe6743e5171be4d6c54508d98f855a4c61940f,0.6268750000000001,basic,javascript
containerd,containerd,9afdd1956ba6c694dcf4564c1f7fec690b51d07a,387da59ee57943970a7dd3cee716abdbbecfd273,0.626625,api,go
Unstructured-IO,unstructured,8cff756cef706bb3926a8dd8893af456fbe85f0b,28214a6cc3d35d34743280c51ab44223f9018d79,0.6264375,api,python
arduino,arduino-cli,b9476dee27312932cb499644942fb3a2a4c6324b,0e21e6fd7b516fa378924d83e1db331736455b9c,0.6261875000000001,structural,go
mne-tools,mne-python,f9d19f48971d23113c2ef047df8910b6da37cd9f,73ea718b82c7ea5f09b70490ca3ba7de2fd79f78,0.6260625,abstraction,python
dotnet,sdk,ff719ac917e8a690b258f2a465d211a617afe9a0,7bccb4e36a316c421a158b82546b2c5e94cc8ff9,0.6260000000000001,api,other
coder,coder,b71b8daa21ae4284bd907cdc64ab0c757c4f9630,2bd6d2908e80f78277dc6631c6c5d46e1f466caa,0.6258125000000001,dependency,go
istio,istio,35c5852ba06cc220aa8a38da541a299a01d18876,318bc5496afe0d437d509321b748bdf34afe0ef4,0.6253125,api,go
josdejong,mathjs,7bc1dd3c8c0d24f32ee8f2745fa5d921f8b40332,9800f25b35048c29ed8ab3e7f3857a2415fc88a6,0.6250625000000001,structural,javascript
mattermost,mattermost,0a7be9f034fce5ddf3550b1028be5c4bb15513a0,a87d29fce7508bb40b454f9706f7ed93c38fca24,0.62475,basic,javascript
testcontainers,testcontainers-dotnet,9614bb74f6a38d1368063aa1bd955b727206e8ba,b709f995f2563711dec3f02151039e30f6cc0790,0.62475,structural,other
django,django,469bf2db15597f2c87cb0f8f64132056d2467f15,335c9c94acf263901fb023404408880245b0c4b4,0.6246875,api,python
gravitational,teleport,9f89b5042dafa8eb703e8b426f00a02fb65e22d1,209663c32e3f58190c6e97e2792a7813d6599f07,0.624625,basic,go
pandas-dev,pandas,2b67692bee7a9d7315eac93eca1a01950e2813a9,6e0f9a971bcd07a4a6283dc03190b4363d42e292,0.6245,api,python
Automattic,wp-calypso,3ce7492d441fbcbdb5add16f4ee8ddd69d6c8605,af1e1569599a176de1fd98dc7366e501ca5bcf36,0.6241874999999999,structural,javascript
ethereum,go-ethereum,8d38b1fe62950e8675795abf63b7c978415ab7ba,8b6cf128af65db9faca8529f680c0f24f9660377,0.6240000000000001,api,go
jumpserver,jumpserver,1d550cbe64aeafbee0a95bd860bdb1251b3297c3,fdded8b90f295f09b5285901bceef8c1e84b0b33,0.6238750000000001,structural,python
apache,hadoop,aa4bd493c309f09f8f2ea7449aa33c8b641fb8d2,096a7160803494219581c067dfcdb67d2bd0bcdb,0.623125,api,java
dotnet,runtime,ef640d05edef9e47a9709233955a8b0e0da81126,77de6e64876f614fb8dde0782d28dd0f32470677,0.6230625000000001,api,c
rust-lang,rust,4ba4b5f24fbe54a158b32d94b33e5920777458d5,02aa4ff12f09f8902b720ab7fc68d5ecfb84dda7,0.622875,structural,rust
bitcoin,bitcoin,d34995a7bac6ed20ce42aa00c6252b900786e649,00902c48cdc5d6a531abfd279fd8e7779cf0a0b8,0.6226875,structural,python
bevyengine,bevy,d374c8a09296e51dbd33aacbcf269dcfbe41f044,4d74baf1ae767e6eeb48aa0cd6862d754864aa1b,0.6223750000000001,api,rust
ethereum,go-ethereum,4c15d58007422069794cada5e38ec8b90940a969,fe91d476ba3e29316b6dc99b6efd4a571481d888,0.6222500000000001,structural,go
tinymce,tinymce,3030d6718c32ca37d08b74c7519e54e48eaf2048,4e25d749b689dba15ff5d09e47e5e88876fcfdeb,0.62225,api,javascript
quasarframework,quasar,5ed806d72f6b0d9b2c49d05a6d8042c4683c0244,688e60088fbd37b8c1640e533e707247a1270dbd,0.6221875,structural,javascript
pnpm,pnpm,8ea310d1f8a9f42fb0c59e892442ef5018d683e9,f8b927391e7f86ed3203eb3862cde1dc971cae14,0.6221249999999999,api,javascript
rust-lang,rust,18eeac04fc5c2a4c4a8020dbdf1c652077ad0e4e,5bd4e832d3608a4b06e3bc0b0bf348e664e961ec,0.621625,structural,rust
LemmyNet,lemmy,7b863077603de57ea342d0246dda008facdcbb6c,9a64902acef9f7fd30651b6dfd88e5510b0bad17,0.6213125000000002,structural,rust
apache,flink,b79d3f01a4e1160f097bc6a0273b8da65d626483,c8f27c25e8726360bd09fd21fa8e908c40376881,0.6213124999999999,api,java
go-gitea,gitea,50166d1f7c6df41c79561b094e29c9698c0000d5,ebe803e514acb4eedc884226be2489ee6b4acd28,0.6213124999999999,basic,go
rust-lang,rust,5baee04b6349d176440cb1fcd5424a89f67b9f7b,8679004993f08807289911d9f400f4ac4391d2bc,0.6212500000000001,config,rust
scikit-learn,scikit-learn,51eb2a71fc830363bd970372e638448411857da1,952ef6637a13ba01055bf0ed9d29d525f0fee5bc,0.6211250000000001,api,python
Chocobozzz,PeerTube,854f533c12bd2b88c70f9d5aeab770059e9a6861,06aad80165d09a8863ab8103149a8ff518b10641,0.6210625000000001,structural,javascript
immich-app,immich,e7c8501930a988dfb6c23ce1c48b0beb076a58c2,75830a4878561046f07314dff6043cfa82b6cdfb,0.6206250000000001,api,javascript
twentyhq,twenty,306b45a03853d7f9bde8121c1a1f575168c64ff9,e3f7a0572e398d5aac6f70dfd690e18b993459b3,0.6205,abstraction,javascript
google,timesketch,b5d875a66fc541f58d9462ab851caca719e4ba23,44c4c239be4692131dfcdb59f244ec50a7b7ade1,0.6204375000000001,structural,javascript
ampproject,amphtml,f69f746d1c44c5a6645914d52889bdec04600fd9,3d331aba53737f2464707dcff90ba644c107b01a,0.620375,basic,javascript
calcom,cal.com,1cfd94d293d7ec64dcd802a638e793a7f5c5df07,7180eb067a6c4f35c5b3c4edc99e29628b42dfc6,0.6203125,structural,javascript
webstudio-is,webstudio,c4d7252f0a25392693b9e3ceadae0b88bd200230,5794e8d1e7b533afe0a5276ea740e37b5286a7e0,0.6198750000000001,api,javascript
TanStack,router,bd73081462e6963fe36767fc7aaa8a91c9349895,72b505c5d3c8acd11c7b5baed5b35f0a6d1f2834,0.6198125000000001,structural,javascript
rust-lang,rust,eb80be223f39d083df649fa3eaff428bfbad9599,eff958c59e8c07ba0515e164b825c9001b242294,0.61975,api,rust
golang,go,190357d560b2bf4421c1819ebb9afe7aa175785c,79f727a70e66fd0beabad36a9b1c7d0e0897a6a4,0.6196875000000002,basic,go
mozilla-mobile,firefox-ios,dcfeb5ea79850f883425cc78ed4046706f4f3e3d,e097f1f3aea31ec4f29c3370291b4be6726271ff,0.6196250000000001,config,other
v2ray,v2ray-core,f87ab4713c4b604e42f8f71b29cd43aacf1ddd74,e5fa96f81428e735d3d7e12c23c79b5cad360343,0.6194999999999999,structural,go
vercel,turbo,25ce267c0613ea414a7e0417f64c60ebd3b6121b,d8f738fcedd77b7d03685c969163e6e630deaea7,0.619,api,rust
tauri-apps,tauri,eb60b9966b9da98e34f9ce2e98c948a8f50f07ae,b06b3bd091b0fed26cdcfb23cacb0462a7a9cc2d,0.6182500000000001,dependency,rust
django,django,ec1226b83f226150671ee6f7844bcec04f600d75,a3fd9cf288e71b9c8e5fb6479eda3d33bc0a9d65,0.6181875,structural,python
adobe,brackets,08efdf893c9e64fe903a89ad6c2583f45ce61caf,cb0b0231cd3d841e8eb8d6693abbb2f9171c5913,0.618125,dependency,javascript
pandas-dev,pandas,c52ff68a536fafc0204c5afea57abb943a6c37ce,648ae4f03622d8eafe1ca3b833bd6a99f56bece4,0.6178750000000001,structural,python
novuhq,novu,17c006d33ebe6c70de3f504d29fbf0b82e4e4a89,c85a5ed9d10cb80ba08e44a400ea15874b004fb6,0.617875,basic,javascript
graphhopper,graphhopper,05e35565f144ea1db136a7ed404465efbc2a231c,79910908b63587bb6bcde2987163dedd8ee276b0,0.6176250000000001,dependency,java
project-chip,connectedhomeip,edf3b8b2fac223b1a9625ecc13ffbd0d3a95a5ba,0060e0e63c8d1105ed5a9f421f8b56544cf0924b,0.6175625,basic,c
sanity-io,sanity,e21c7eb2da3e6008a89be0154c30f8030d7651c4,856131e72debb80b02fe61346ff0ff5f3dbe2068,0.6175,structural,javascript
go-gitea,gitea,d81e31ad7826a81fc7139f329f250594610a274b,fd7d83ace60258acf7139c4c787aa8af75b7ba8c,0.617375,api,go
smartcontractkit,chainlink,5546698edc0a8b7ab2959aabe9772ba0e5b52a63,67560b9f1dc052712a76eeb245fba12f2daf8e8d,0.6171250000000001,dependency,go
brndnmtthws,conky,342f07b8ca101e0c4ef5c75346033c4df241d16d,ae8f1fa8472d6c3a31b4a09be4d19568a3f3f23e,0.6168750000000001,structural,c
twentyhq,twenty,d73dc1a7282ac39dda35f5f2510e03599103a94b,83223eeae3b671a0acf40ccd5cb9ed64a1b7c652,0.6165625000000001,api,javascript
google,blockly,021a560ef08367aa7f14ae04ceecc392cd794a73,130989763c0c3af21c34de7352bda3b612863d15,0.6165625,structural,javascript
diffplug,spotless,df26a831ee900fb49134cef4b2a8b35822e92d94,2971c770f0c4e88bf8551659986fc1641f898c42,0.6165,api,java
apache,nuttx,7c01281757d6b7bd5729153916edde2890bbc3c9,6a57c5692578ee9e33e6a0c81f89425f4e9db604,0.6160625000000001,abstraction,c
Azure,azure-sdk-for-js,f1ce1c4609b8b928e71d9267ee7a198722e5f09c,250ee89f171e9dfb614d14ce36b9b7cb76efa9f8,0.6156875,api,javascript
sanity-io,sanity,995072f51ea4c6fb636f4c060df35023de4a3f96,03ad512dee0696bbc37f113bb45974b23f191a5c,0.6156874999999999,structural,javascript
NationalSecurityAgency,ghidra,0123c85d9f7775204c829bcfb8837ff452872189,ae79857b42eb5b7d6c0444db2fa9516adc2e7fb2,0.6153750000000001,api,java
pandas-dev,pandas,395f712133a4f6003ec8029458ade7ab423096d0,793020293ee1e5fa023f45c12943a4ac51cc23d0,0.615375,api,python
getsentry,sentry,88d4ae497b6afaaafb81edbef79a7901e41add2c,a1cd8f31af3e70e69943dd2e812ca519dc4cbdb0,0.6149375,structural,python
knative,serving,fb0e261cad04146602fce285a2feb9cb420add10,b707183d8355544c3cd8e841923eb08ccb91ceba,0.6148125,structural,go
uncrustify,uncrustify,f398fbc8f3973f4596dfa3a86336c04928353106,c85bd989a21eccadbf1d83179745f2870bee7772,0.61475,dependency,c
getsentry,sentry,39dfe1844e033c6abd4a7abd0ce766c443710340,e311537fb40aab5f910c1884acacd5b29ac487ec,0.614375,api,python
apache,flink,4c3f6075bcad0e85db947d7db7817a678d21a85e,6033de01ae620ebc9735c552ce85ccd1687793d7,0.6138125000000001,api,java
flutter,flutter,489b1869042234eae7996a4c8a4879dfe166a540,cd586eea501610432d1ca86a6ed578b068e85d8b,0.6138124999999999,api,c
lichess-org,lila,d7f3e0875a6655e3d0ebfa316e0071b7067c1729,e0ac0e478119b5f0664273e5db5c413469dacc76,0.6136874999999999,api,javascript
google,jax,a736caa1b68398482cd35346d8063dc5937a693a,4031c6043411009551e700d9d26381cf22cee811,0.6133125,api,python
bevyengine,bevy,219b5930f1435d46da65df0344fe6dcf2a0dc92e,7d40e3ec874f91fd877c2c30bcaf152a2092b97b,0.613125,api,rust
Automattic,wp-calypso,88871a9331fb5432cd710e55e6d64648c0b26ce2,1bbcdb9eaa36a9265d777f618339d5b243f3a935,0.613,structural,javascript
elastic,beats,df335f3637e2d28b7c44cf389f4b54a1043fec51,404bf217775e143ee15938cd42a0d565a04b8567,0.6129375000000001,dependency,go
DataDog,datadog-agent,bc6a04733d16a63f351470b0e6a882519d836907,c60d01f7db246bf3281245f37f7472f9692caee0,0.612625,structural,go
badges,shields,42b0033bc82da5202eb5f259d84aa6cc55b67379,c73072deed8eb6a5b9f51a06377f5f396ef21842,0.6125625,api,javascript
zeek,zeek,42f7a2d88c97a75b10ce1f0332f787088f1fef44,e3b22cd21f98bd8351137e88f7e4128b369e4eea,0.6124999999999999,config,c
ethereum,fe,93f181d7c7fc2ecbeb67064094fb8935fd65bad6,f704df123e01b25430a46e272aad9fc47cfdb80c,0.6124375000000001,api,rust
badges,shields,bf5438f457aea9a2bb24cb2af868183a32b3d463,47e8cc3de33f61df490ce986f71109cd8165e049,0.6123125,structural,javascript
apache,pulsar,6f8bb846f7e5bc9cb4faa045369e272d4cd620a1,9a1124516ed46cf59cba39ffa7b12a0caf7b9d80,0.6123124999999999,config,java
evilmartians,lefthook,d97b10bd6e6d557fd9880914f2afeedcb999832a,1cea54f81b680bc45bb7eeae79354ca69829147a,0.6122500000000001,structural,go
bevyengine,bevy,624f573443f6bd6bb8bcf716fb1289d66a15b35b,015f2c69ca2a2c009fd04eadada282482deaf469,0.61225,api,rust
google,gvisor,da267f435f1212be1e1d2d5a887096795cf7a00d,1f2b30d70c06acf07a0c40119fabbaf67c0c6937,0.6120000000000001,api,go
quarkusio,quarkus,b10c67fda72a6debe421c0b7553048754989d98d,7a419204a35b5522dc11a4fe2200160891cafb56,0.6119375000000001,structural,java
AppFlowy-IO,AppFlowy,dd8b9dd43e7df62ce7f09a210a5b3859a57101be,307556b7dd58da31d8409bad111a1e70fbd53a77,0.6115625,structural,rust
DonJayamanne,pythonVSCode,94149569214da82eccb2c65b3134eb4633886fff,d07ae6d297d8fbd2b268208a92bb0711cfcaa16b,0.6114375000000001,structural,javascript
NodeBB,NodeBB,3b1c03ed5098f5828d524eb0381e12717aa790f3,6e2da9966e6d05f39aa94be65711a2e4745feb48,0.611375,structural,javascript
aquasecurity,trivy,de7eb13938f2709983a27ab3f59dbfac3fb74651,c80310d7690d8aeb7d3d77416c18c0c8b9aebe17,0.6111249999999999,api,go
python-telegram-bot,python-telegram-bot,be441d56f99c464fea22fd521ad4f28b60f06ea3,b4ea5557ac0f2463c875efabf98ca46ff8edf119,0.6110000000000001,api,python
dotnet,runtime,48af0f9d9a487b3878bb79b3b16abb0133a6acc5,e58b3453014366d3a9bf36db3c8a8a53faad2026,0.611,basic,c
facebook,yoga,40371cbf2d8ade3de39824de1078fc9988d967f4,b11155423c7bad03be0a357510fd8a8c38aa605a,0.6108750000000001,structural,c
OpenRCT2,OpenRCT2,5ad0f5b411c3168d2bb34334530ade87a138b528,95678929400ecc43d5de0560aee23860a38e2ee7,0.6104375,config,c
wireapp,wire-server,6c9ccec2fca0f62cb7d5b70b6944c129561a2cc4,5754118afe4d2045c3c3ce4c517abac0b871f376,0.6098125,basic,other
ava-labs,avalanchego,7efd4631b0caebb948e80dc1a106be01cacb8fc0,8fd2d7b4e7010c127fe4d2549e2194c246bc40b0,0.60975,config,go
scrapy,scrapy,9e83a586432760a50223fcbaab114bffeda4aa8f,8c8f4ff03312f5d3312715dd6fb0fa20a361ecb8,0.6096875,structural,python
bluesky-social,atproto,541c6c004af84541ad1a5f7418b6e1ec6aecbcc5,c645ed7e349a196aabefd76a42609a5d3e83aa8d,0.6095000000000002,architecture,javascript
dotnet,docs,dc5f4ef9791814d4f5f16aaf2dbdb9adf9ff221f,27801fc245b570f1fcec0167ec0c002240a923be,0.6095,structural,other
dlang,dmd,a847aa321b6f96cf6612929471c7d5de89a4244b,924ba452eb4aea46e31f2c56b469bb0bed4d2640,0.6094999999999999,api,other
pantsbuild,pants,cb79fa0b8b2830e7635e6ea5ecb1ee6a31f7f418,b1042170f67880005e005e4ef8dc3eb9d85ffdf1,0.609375,structural,python
vitessio,vitess,f03155f2328319e9fa9d10cb50b4292466e98543,6c4c5faa70290226a1a3c92436ba0ad07dd3844d,0.6093124999999999,api,go
apache,zeppelin,ebb6591d84881a1c0408bbaf27073dedb387c411,6bd6c70881e8515a5b0679e5a8d6c235cfb1adf6,0.6092500000000001,structural,javascript
ggerganov,llama.cpp,963552903f51043ee947a8deeaaa7ec00bc3f1a4,1c641e6aac5c18b964e7b32d9dbbb4bf5301d0d7,0.6090625000000001,api,python
vitessio,vitess,458dc32060069c8c380c8405e4a566062016c3a1,ecf27f44c4da994a560e6ed453686b312875d8c4,0.6089374999999999,api,go
sorbet,sorbet,0ba4ad796a3ac52caafcd9062e1cd82ca54490c5,1801ecf7c07a22b9de29f2f1ccaf14794c14d247,0.6088125000000001,api,c
bluesky-social,social-app,e637798e05ba3bfc1c78be1b0f70e8b0ac22554d,54faa7e176ed2f8644ef4941c8a65522107a84c1,0.60875,dependency,javascript
gradle,gradle,f499a73132e5a6e2b9577dee1381aca9a5349000,24fef7e2917bf75f0247ffafa541906b1212ac17,0.6085625,api,java
pantsbuild,pants,f7b260e965e277d62d2f54847671d06b1763fb21,8fcd2281151ef5386356360c6afc6701c94a4c30,0.60825,structural,python
biomejs,biome,270cf3cb60400b64ca56db61bcfb5a36da9cc764,f5f38dc565ae1125847293df8e2ccf898c8ff87a,0.6079374999999999,api,rust
ArduPilot,ardupilot,0e33a0f8f7653c6cd555080831b91486d166163e,784760342de0b07dd10c44fe0ed0c7c2986a42ff,0.6078750000000002,config,c
mattermost,mattermost,0d5a8b88410dde294112bfad6eacad826bb6aaf3,13c05a571f0bc6462a4c7b4c410f5ce77a4b5ef2,0.6078125000000001,dependency,go
vuetifyjs,vuetify,9331b536edaced44d28df4dde4d0d62a1f5014d9,b5d725b1521ad2e9bab3723f6608ec994a87ce08,0.60775,basic,javascript
bevyengine,bevy,f1331069e7aecebb9ca183ebae3653c5e6455d22,ecccd5741794ad76b131c0aa58a1a3946350c618,0.6076875,abstraction,rust
apple,swift,588bc043f3a9c8d907e99ec71021c749010ac7d0,b12370a7ca564f07f211192f6c386d63ef84d7d2,0.6071875,api,c
cosmos,cosmos-sdk,60814912ebdc8ee0a57c24e9a59710d73b838b3c,6b029a6bc157680a7fff3de0cf94767ee19720bd,0.6071875,structural,go
pinterest,gestalt,c3aae10ccaea34381aa3490519109922762d1e5b,d3ef3ae5fcec87b05c2e295525e3c9ccd42d9647,0.607,structural,javascript
jscad,OpenJSCAD.org,5e521663812611065c7617b2b6a872ecf11ff05f,ed80f041a887b83ab06562dbd188bcce15dedbe8,0.6069375000000001,api,javascript
syncthing,syncthing,9d816694ba901d725dfc1009b8279311275eccdc,6c352dca74f78d0435bb697bee28a49ec50261d4,0.6069375,api,go
microsoft,vscode,2b4ce134098781be1dbd1acd29087ddd22c1f93e,367dd10413012ae75d161740dbc53862c2a112d1,0.6068749999999999,api,javascript
smartcontractkit,chainlink,96498b692963bbea6b9b1d1e7d5bcaf6f0786542,a9d81ae52ccd4e76ed414768ad7adc4532d3facd,0.6067500000000001,api,go
vitessio,vitess,bd3bd5e60ac7cbd6d5ea578ad11383310ed1eb99,522cdb426ea036ccbb6dc6228400160baeefa03c,0.6066250000000001,api,go
MystenLabs,sui,596d89e79d535fd7e73785179cefe91662f436e8,76000485ca5598dc2857515e71d78cc7440d9048,0.6065,api,rust
goadesign,goa,633f9fc19075bf08b080c7464d13032810d01cf7,c0023b33e55d614bd839e3f0f478f1cf94498162,0.6061875000000001,dependency,go
FuelLabs,fuels-ts,9da0e6adbedb7655aad4cad1cda26f86925816b5,9c8ed7aebcaca733721eb020661e66309cea53ca,0.60575,api,javascript
rust-lang,rust,13bb8a8b15094d9d113f9d1c10c778b6b14882c5,5ce6311f340c2be82fbfe304aa6a56f2fade9230,0.6054375000000001,api,rust
urwid,urwid,07621f1c8cc8bd88e55a3c3e48861c65f293b3f1,ea7e615ef5ee0897f66210f47ab6390889d7b313,0.6052500000000001,api,python
toeverything,AFFiNE,3062bd0771c33a7e122821540664aa04afa5bd7a,dbf0f9dc203d1f64c1a709b26f121e0d5563c923,0.60525,config,javascript
weaviate,weaviate,8388e96ce7d41b65caa4ec9c6ccdd8c35b0fb7b9,a55817bc1639bd79c4f58e701c469b3e97ffb954,0.6050000000000001,structural,go
electron,electron,355f322dbdba4cacd6a15e4c7d64adb2da9500d8,4bc6b15f53a3e4f961c2ade3c96fa9229ec00367,0.6047500000000001,structural,javascript
ParabolInc,parabol,771b18a1a5791c3ae16b07080226ceffbf4da51d,bedbdea763d2d8b1700578c80b49b712a1cd3cec,0.6046875,api,javascript
mgechev,revive,57fe5b63d4a9361d1b0373d3cc0b157ade4441ee,395f7902d31b9f248b7cdc9b6ebab2f3e97432e0,0.6045625000000001,basic,go
php,php-src,c811d5895317885f8dff6cb275d7d87da48f8a87,5853cdb73db85c75d5f558a8cf92161a31291de0,0.6045,basic,c
LibrePCB,LibrePCB,62b6b081dd9216d8b404510709a4f2ec69b17351,97ff7346a9e81155b7ec3da9a7bc31f80f7825a2,0.6044375,api,c
pgbackrest,pgbackrest,e7f4e8d8004f609ab0edda5d7183ccb3e6c55b6a,df8cbc91c348bc2f746767c87ac5626460fb6f39,0.6043750000000001,architecture,c
apollographql,apollo-client,072e98ff4c04255344d27f9c248494098ce820bb,a7e738328951f5dac25a5fe48d28b3640a3e0eb9,0.604,api,javascript
endless-sky,endless-sky,e9a8b139fb0369188acc2f2c7da12340d16682ba,a024c4c098ce165e58b51f639b14aded029bcc40,0.6035000000000001,dependency,c
nanocurrency,nano-node,04ebc91fd2de2eb58b7f52bf1437a379d025c43e,09b635f217940c651e3de8e50d49de8982c0aaee,0.6034999999999999,structural,c
apache,nuttx,d8cb7759b657cf92dfb66aa8cf8c4ff6391a4d40,31a3cea64a574750451428387df2f3ee27789aa9,0.603375,api,c
npm,cli,f96318095ce9a777562f159b739c6fc69ddf881d,122938ce8f00958756f4ada00a395ddf9131d624,0.6028749999999999,basic,javascript
gravitational,teleport,4d3f741ed35daa9951f75fce2fbe32482ff7746a,83f10035ff72e04694b98f3aa4457697e1ce154b,0.60275,structural,go
